Equipment,Substation Name,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
42684651,KESWICK,12,D,TXFR,,,,,left_only
42684647,KESWICK,12,D,TXFR,,,,,left_only
42684648,KESWICK,12,D,TXFR,,,,,left_only
42684649,KESWICK,12,D,TXFR,,,,,left_only
42645233,MISSION,14,D,TXFR,,,,,left_only
42614669,PLUMAS,14,D,TXFR,,,,,left_only
42618108,STOCKDALE,24,D,TXFR,,,,,left_only
42675958,VIEJO,44,D,TXFR,,,,,left_only
42716327,SAN LEANDRO U,24,D,TXFR,,,,,left_only
42696106,BELMONT,24,D,TXFR,,,,,left_only
42610600,LARKIN,14,D,TXFR,,,,,left_only
42625950,MISSION,24,D,TXFR,,,,,left_only
42604409,HICKS,14,D,TXFR,,,,,left_only
43686523,ROSSMOOR,23,D,TXFR,,,,,left_only
42746592,OAKLAND C,13,D,TXFR,,,,,left_only
42566712,SUISUN,13,D,TXFR,,,,,left_only
42633401,SAN FRAN H (MARTIN),13,D,TXFR,,,,,left_only
42624367,RIVERBANK,13,D,TXFR,,,,,left_only
42635138,SANTA MARIA,13,D,TXFR,,,,,left_only
42645664,PUEBLO,23,D,TXFR,,,,,left_only
42613708,NAPA,13,D,TXFR,,,,,left_only
42619249,VIERRA,13,D,TXFR,,,,,left_only
42747618,MORRO BAY,13,D,TXFR,,,,,left_only
42748561,BELMONT,13,D,TXFR,,,,,left_only
42685139,MONROE,13,D,TXFR,,,,,left_only
42683933,IMHOFF,13,D,TXFR,,,,,left_only
42630299,STOCKTON A,23,D,TXFR,,,,,left_only
42667727,CHOWCHILLA,23,D,TXFR,,,,,left_only
42630945,WEST FRESNO,13,D,TXFR,,,,,left_only
42683501,FRANKLIN,13,D,TXFR,,,,,left_only
44248335,OAKLAND C,23,D,TXFR,,,,,left_only
42607124,SAN FRAN H (MARTIN),13,D,TXFR,,,,,left_only
42607285,CLAY,13,D,TXFR,,,,,left_only
42637242,GRAND ISLAND,13,D,TXFR,,,,,left_only
42625281,ALMADEN,13,D,TXFR,,,,,left_only
42676400,PASO ROBLES,13,D,TXFR,,,,,left_only
42617458,CALIFORNIA AVE,13,D,TXFR,,,,,left_only
42595708,PLACER,13,D,TXFR,,,,,left_only
42605851,PLAINFIELD,13,D,TXFR,,,,,left_only
42709532,LERDO,13,D,TXFR,,,,,left_only
42622514,PASO ROBLES,13,D,TXFR,,,,,left_only
42703300,WOODSIDE,13,D,TXFR,,,,,left_only
43688193,TRACY,13,D,TXFR,,,,,left_only
42623784,NEWMAN,13,D,TXFR,,,,,left_only
42567958,CAMDEN,13,D,TXFR,,,,,left_only
42707332,VICTOR,13,D,TXFR,,,,,left_only
43591409,REDWOOD CITY,13,D,TXFR,,,,,left_only
42677541,TULUCAY,13,D,TXFR,,,,,left_only
42603252,DESCHUTES,13,D,TXFR,,,,,left_only
42595909,PASO ROBLES,23,D,TXFR,,,,,left_only
42716314,SRI,13,D,TXFR,,,,,left_only
42618435,CHEROKEE,13,D,TXFR,,,,,left_only
42570393,CUYAMA,23,D,TXFR,,,,,left_only
42673455,COPUS,13,D,TXFR,,,,,left_only
42599536,VOLTA #1 PH,12,D,TXFR,,,,,left_only
42599533,VOLTA #1 PH,12,D,TXFR,,,,,left_only
42599534,VOLTA #1 PH,42,D,TXFR,,,,,left_only
42599535,VOLTA #1 PH,32,D,TXFR,,,,,left_only
42598773,PIT #5 PH,11,D,TXFR,,,,,left_only
42598771,PIT #5 PH,11,D,TXFR,,,,,left_only
42598774,PIT #5 PH,11,D,TXFR,,,,,left_only
42598772,PIT #5 PH,11,D,TXFR,,,,,left_only
42712528,MCKEE,24,D,TXFR,,,,,left_only
42672830,SAN FRAN A (POTRERO PP),14,D,TXFR,,,,,left_only
42703622,CASSIDY,14,D,TXFR,,,,,left_only
42686979,CASTRO VALLEY,24,D,TXFR,,,,,left_only
42669196,OAKLAND J,14,D,TXFR,,,,,left_only
42696058,STOCKDALE,24,D,TXFR,,,,,left_only
42676884,BARTON,24,D,TXFR,,,,,left_only
42770667,DALY CITY,14,D,TXFR,,,,,left_only
42737592,PEABODY,14,D,TXFR,,,,,left_only
42684671,FIGARDEN,14,D,TXFR,,,,,left_only
42715002,DALY CITY,24,D,TXFR,,,,,left_only
42688079,SAN LEANDRO U,24,D,TXFR,,,,,left_only
42696015,EDENVALE,24,D,TXFR,,,,,left_only
42747632,OCEANO,24,D,TXFR,,,,,left_only
43177341,SWIFT,14,D,TXFR,,,,,left_only
42731662,CLAYTON,23,D,TXFR,,,,,left_only
42625034,SAN FRAN P(HUNTERS POINT),13,D,TXFR,,,,,left_only
42741564,EDENVALE,13,D,TXFR,,,,,left_only
42627025,AIRWAYS,23,D,TXFR,,,,,left_only
42628192,GATES,23,D,TXFR,,,,,left_only
42626752,EIGHT MILE,13,D,TXFR,,,,,left_only
42690514,SONOMA A,13,D,TXFR,,,,,left_only
42623631,PLEASANT GROVE,13,D,TXFR,,,,,left_only
44445135,TRACY,13,D,TXFR,,,,,left_only
42695860,CURTIS,33,D,TXFR,,,,,left_only
42705786,LINCOLN,13,D,TXFR,,,,,left_only
42687386,7TH STANDARD,13,D,TXFR,,,,,left_only
42672334,ATWATER,53,D,TXFR,,,,,left_only
42671266,ALMADEN,13,D,TXFR,,,,,left_only
42683687,SOLEDAD,13,D,TXFR,,,,,left_only
43198909,POSO MOUNTAIN,23,D,TXFR,,,,,left_only
42677353,LAWRENCE,23,D,TXFR,,,,,left_only
42731152,EAST GRAND,23,D,TXFR,,,,,left_only
42626963,CORCORAN,13,D,TXFR,,,,,left_only
42626026,OAKHURST,13,D,TXFR,,,,,left_only
42630916,TUPMAN,13,D,TXFR,,,,,left_only
43600957,SCHINDLER,23,D,TXFR,,,,,left_only
42635749,CHARCA,13,D,TXFR,,,,,left_only
41353660,OAKLAND J,23,D,TXFR,,,,,left_only
42676890,CARUTHERS,13,D,TXFR,,,,,left_only
42706752,TULARE LAKE,13,D,TXFR,,,,,left_only
42634475,LIVERMORE,13,D,TXFR,,,,,left_only
42685631,OAKLAND J,13,D,TXFR,,,,,left_only
42624617,WESTLEY,13,D,TXFR,,,,,left_only
42686889,BOLINAS,13,D,TXFR,,,,,left_only
43687366,TAMARACK,13,D,TXFR,,,,,left_only
42631508,FORESTHILL,12,D,TXFR,,,,,left_only
42631510,FORESTHILL,12,D,TXFR,,,,,left_only
42631507,FORESTHILL,12,D,TXFR,,,,,left_only
42631509,FORESTHILL,12,D,TXFR,,,,,left_only
42731156,MISSION,14,D,TXFR,,,,,left_only
42703042,MESA,14,D,TXFR,,,,,left_only
42712315,MISSION,14,D,TXFR,,,,,left_only
42677938,LARKIN,14,D,TXFR,,,,,left_only
42681801,OAKLAND X,23,D,TXFR,,,,,left_only
42675629,BRITTON,13,D,TXFR,,,,,left_only
42673632,SUISUN,13,D,TXFR,,,,,left_only
42683683,STONE,13,D,TXFR,,,,,left_only
42683077,LONETREE,23,D,TXFR,,,,,left_only
42665516,DELEVAN,13,D,TXFR,,,,,left_only
42665484,DELEVAN,23,D,TXFR,,,,,left_only
42739648,LAS GALLINAS A,13,D,TXFR,,,,,left_only
42681886,WOLFE,33,D,TXFR,,,,,left_only
42696026,ARCATA,23,D,TXFR,,,,,left_only
42688728,ARCATA,13,D,TXFR,,,,,left_only
42683565,BURNS,13,D,TXFR,,,,,left_only
42690927,HIGHLANDS,13,D,TXFR,,,,,left_only
42692028,BAIR,13,D,TXFR,,,,,left_only
42711369,CAROLANDS,23,D,TXFR,,,,,left_only
42734515,BELMONT,23,D,TXFR,,,,,left_only
42677863,BUENA VISTA,13,D,TXFR,,,,,left_only
42705328,HENRIETTA,13,D,TXFR,,,,,left_only
42729853,KONOCTI,13,D,TXFR,,,,,left_only
42671373,HERDLYN,13,D,TXFR,,,,,left_only
42682155,STONE CORRAL,13,D,TXFR,,,,,left_only
42693736,ZAMORA,13,D,TXFR,,,,,left_only
42690503,BAYWOOD,13,D,TXFR,,,,,left_only
42708932,MCKITTRICK,21,D,TXFR,,,,,left_only
42708929,MCKITTRICK,11,D,TXFR,,,,,left_only
42708931,MCKITTRICK,11,D,TXFR,,,,,left_only
42708930,MCKITTRICK,11,D,TXFR,,,,,left_only
42745063,FORT ORD,24,D,TXFR,,,,,left_only
42729076,NEWARK,14,D,TXFR,,,,,left_only
42731766,CASTRO VALLEY,14,D,TXFR,,,,,left_only
42757659,CONTRA COSTA,24,D,TXFR,,,,,left_only
42731774,TASSAJARA,14,D,TXFR,,,,,left_only
43176981,CONTRA COSTA,14,D,TXFR,,,,,left_only
42748048,OAKLAND X,14,D,TXFR,,,,,left_only
42733575,MERCED,14,D,TXFR,,,,,left_only
42703423,VACA DIXON,13,D,TXFR,,,,,left_only
42761242,MOSHER,13,D,TXFR,,,,,left_only
42735237,HIGHWAY,13,D,TXFR,,,,,left_only
42730460,COTTONWOOD,13,D,TXFR,,,,,left_only
42753613,EAST GRAND,13,D,TXFR,,,,,left_only
42731617,SAN PABLO,13,D,TXFR,,,,,left_only
42731572,WYANDOTTE,13,D,TXFR,,,,,left_only
43593565,WEST FRESNO,23,D,TXFR,,,,,left_only
42742282,LIVINGSTON,13,D,TXFR,,,,,left_only
42728604,LAMONT,13,D,TXFR,,,,,left_only
42704616,LOCKEFORD,13,D,TXFR,,,,,left_only
42737061,KERN OIL,23,D,TXFR,,,,,left_only
42732327,PIT #3 PH,13,D,TXFR,,,,,left_only
42728548,HORSESHOE,13,D,TXFR,,,,,left_only
42740993,HALF MOON BAY,13,D,TXFR,,,,,left_only
42708547,HAMMER,23,D,TXFR,,,,,left_only
42709431,MADERA,13,D,TXFR,,,,,left_only
42707935,GLENN,13,D,TXFR,,,,,left_only
42705784,LINCOLN,13,D,TXFR,,,,,left_only
43686975,BOWLES,13,D,TXFR,,,,,left_only
43146752,FORT BRAGG A,33,D,TXFR,,,,,left_only
42743427,BELMONT,13,D,TXFR,,,,,left_only
42708685,CARUTHERS,13,D,TXFR,,,,,left_only
44437798,CRESSEY,13,D,TXFR,,,,,left_only
43189126,ORTIGA,13,D,TXFR,,,,,left_only
42732322,PIT #3 PH,13,D,TXFR,,,,,left_only
42726353,PUTAH CREEK,13,D,TXFR,,,,,left_only
42710034,WILLOW CREEK,12,D,TXFR,,,,,left_only
42710035,WILLOW CREEK,12,D,TXFR,,,,,left_only
42710032,WILLOW CREEK,12,D,TXFR,,,,,left_only
42710033,WILLOW CREEK,22,D,TXFR,,,,,left_only
43686972,WILKINS SLOUGH,12,D,TXFR,,,,,left_only
43686970,WILKINS SLOUGH,12,D,TXFR,,,,,left_only
43686971,WILKINS SLOUGH,22,D,TXFR,,,,,left_only
43686969,WILKINS SLOUGH,12,D,TXFR,,,,,left_only
43686966,COALINGA #2,12,D,TXFR,,,,,left_only
43686967,COALINGA #2,12,D,TXFR,,,,,left_only
42728587,BRIDGEVILLE,11,D,TXFR,,,,,left_only
43686750,COALINGA #2,11,D,TXFR,,,,,left_only
42728586,BRIDGEVILLE,11,D,TXFR,,,,,left_only
42728584,BRIDGEVILLE,11,D,TXFR,,,,,left_only
42728585,BRIDGEVILLE,11,D,TXFR,,,,,left_only
42759142,MISSION,14,D,TXFR,,,,,left_only
43147666,SALINAS,24,D,TXFR,,,,,left_only
42741611,LEMOORE,14,D,TXFR,,,,,left_only
42740935,DIXON,14,D,TXFR,,,,,left_only
42744837,EMBARCADERO,24,D,TXFR,,,,,left_only
43135138,PAUL SWEET,24,D,TXFR,,,,,left_only
42744388,PEABODY,14,D,TXFR,,,,,left_only
42835903,OAKLAND D,24,D,TXFR,,,,,left_only
42757624,OAKLAND X,24,D,TXFR,,,,,left_only
43686752,TEMPLETON,14,D,TXFR,,,,,left_only
42768831,MISSION,44,D,TXFR,,,,,left_only
43228956,SAN RAFAEL,14,D,TXFR,,,,,left_only
43687361,SWIFT,14,D,TXFR,,,,,left_only
42820486,BAKERSFIELD,13,D,TXFR,,,,,left_only
43145766,EL PATIO,43,D,TXFR,,,,,left_only
43131376,RICHMOND R,23,D,TXFR,,,,,left_only
42828489,LAKEVILLE,13,D,TXFR,,,,,left_only
43195954,BOGUE,23,D,TXFR,,,,,left_only
43599060,KERN OIL,23,D,TXFR,,,,,left_only
42769178,JARVIS,13,D,TXFR,,,,,left_only
42820506,NORTH TOWER,13,D,TXFR,,,,,left_only
42831509,MCFARLAND,23,D,TXFR,,,,,left_only
42758277,MCFARLAND,13,D,TXFR,,,,,left_only
42741738,PARLIER,13,D,TXFR,,,,,left_only
42743400,DEEPWATER,23,D,TXFR,,,,,left_only
43176274,STOCKDALE,23,D,TXFR,,,,,left_only
42762933,REEDLEY,23,D,TXFR,,,,,left_only
43239339,RIO BRAVO,13,D,TXFR,,,,,left_only
42735161,JAMESON,13,D,TXFR,,,,,left_only
43600980,DINUBA,13,D,TXFR,,,,,left_only
42757444,OROSI,23,D,TXFR,,,,,left_only
42743474,JANES CREEK,13,D,TXFR,,,,,left_only
43686528,HAMMER,13,D,TXFR,,,,,left_only
42742957,KERMAN,13,D,TXFR,,,,,left_only
42769090,GUERNSEY,23,D,TXFR,,,,,left_only
42833144,MISSION,13,D,TXFR,,,,,left_only
43686544,WINTERS,13,D,TXFR,,,,,left_only
42684148,UPPER LAKE,12,D,TXFR,,,,,left_only
42744278,MERIDIAN,12,D,TXFR,,,,,left_only
42744275,MERIDIAN,12,D,TXFR,,,,,left_only
42744276,MERIDIAN,12,D,TXFR,,,,,left_only
42744277,MERIDIAN,12,D,TXFR,,,,,left_only
43160467,MEADOW LANE,14,D,TXFR,,,,,left_only
42768829,MCCALL,24,D,TXFR,,,,,left_only
42840005,NEWARK,14,D,TXFR,,,,,left_only
42833857,LARKIN,14,D,TXFR,,,,,left_only
43228352,ALTO,23,D,TXFR,,,,,left_only
43149885,RICHMOND R,13,D,TXFR,,,,,left_only
43183861,ORO LOMA,13,D,TXFR,,,,,left_only
43186625,WHISMAN,13,D,TXFR,,,,,left_only
44206462,LERDO,23,D,TXFR,,,,,left_only
43182820,SANTA YNEZ,13,D,TXFR,,,,,left_only
43208015,KING CITY,23,D,TXFR,,,,,left_only
43239398,WOODSIDE,13,D,TXFR,,,,,left_only
43175318,ANITA,13,D,TXFR,,,,,left_only
43135201,EUREKA E,13,D,TXFR,,,,,left_only
43135198,EUREKA E,53,D,TXFR,,,,,left_only
43135199,EUREKA E,13,D,TXFR,,,,,left_only
43135200,EUREKA E,43,D,TXFR,,,,,left_only
43686963,LINDEN,12,D,TXFR,,,,,left_only
42832547,WHITMORE,22,D,TXFR,,,,,left_only
42832549,WHITMORE,12,D,TXFR,,,,,left_only
42832546,WHITMORE,12,D,TXFR,,,,,left_only
42832548,WHITMORE,12,D,TXFR,,,,,left_only
43601823,SAN FRAN A (POTRERO PP),14,D,TXFR,,,,,left_only
43595611,PANOCHE,14,D,TXFR,,,,,left_only
43201240,EMBARCADERO,14,D,TXFR,,,,,left_only
44319983,BRENTWOOD,44,D,TXFR,,,,,left_only
43592874,LARKIN,14,D,TXFR,,,,,left_only
43683088,MABURY,14,D,TXFR,,,,,left_only
43598149,DIVIDE,13,D,TXFR,,,,,left_only
43686507,DIXON LANDING,23,D,TXFR,,,,,left_only
43688599,NORTECH,13,D,TXFR,,,,,left_only
43686517,LOCKHEED #1,13,D,TXFR,,,,,left_only
43685820,LOCKHEED #1,13,D,TXFR,,,,,left_only
43242345,FORT BRAGG A,13,D,TXFR,,,,,left_only
43173269,OLIVEHURST,13,D,TXFR,,,,,left_only
43183089,DAIRYLAND,23,D,TXFR,,,,,left_only
43687372,FLINT,13,D,TXFR,,,,,left_only
44184181,SAN FRAN N,13,D,TXFR,,,,,left_only
43240043,SAN FRAN N,13,D,TXFR,,,,,left_only
44192228,EEL RIVER,13,D,TXFR,,,,,left_only
44356571,ANTELOPE,13,D,TXFR,,,,,left_only
43173379,DALY CITY,43,D,TXFR,,,,,left_only
43686962,LINDEN,12,D,TXFR,,,,,left_only
43686965,LINDEN,22,D,TXFR,,,,,left_only
43686964,LINDEN,12,D,TXFR,,,,,left_only
43703934,FORT SEWARD,21,D,TXFR,,,,,left_only
43703933,FORT SEWARD,11,D,TXFR,,,,,left_only
43703935,FORT SEWARD,11,D,TXFR,,,,,left_only
43703932,FORT SEWARD,51,D,TXFR,,,,,left_only
44843167,EMBARCADERO,14,D,TXFR,,,,,left_only
44206521,FREMONT,14,D,TXFR,,,,,left_only
44198539,SAN RAFAEL,14,D,TXFR,,,,,left_only
44229399,EL CERRITO G,14,D,TXFR,,,,,left_only
44815492,OCEANO,24,D,TXFR,,,,,left_only
44921632,OAKLAND L,14,D,TXFR,,,,,left_only
44163186,OAKLAND J,14,D,TXFR,,,,,left_only
45320888,PLACER,23,D,TXFR,,,,,left_only
44137183,SHEPHERD,13,D,TXFR,,,,,left_only
44215716,RIPON,23,D,TXFR,,,,,left_only
44187481,MIDWAY,13,D,TXFR,,,,,left_only
44197830,CORDELIA,13,D,TXFR,,,,,left_only
44171259,BERRENDA A,23,D,TXFR,,,,,left_only
44151373,LAS GALLINAS A,13,D,TXFR,,,,,left_only
43683895,OLD RIVER,13,D,TXFR,,,,,left_only
44155540,JOLON,13,D,TXFR,,,,,left_only
43687328,VALLEY HOME,13,D,TXFR,,,,,left_only
43683830,ALPAUGH,13,D,TXFR,,,,,left_only
44201146,GUERNSEY,13,D,TXFR,,,,,left_only
43694109,CATLETT,13,D,TXFR,,,,,left_only
43685830,LAKEVIEW,23,D,TXFR,,,,,left_only
44286982,LAKEWOOD,24,D,TXFR,,,,,left_only
44218506,LARKIN,14,D,TXFR,,,,,left_only
44658306,EL CERRITO G,14,D,TXFR,,,,,left_only
44193220,SANTA MARIA,14,D,TXFR,,,,,left_only
44321786,LLAGAS,23,D,TXFR,,,,,left_only
44337915,MENLO,13,D,TXFR,,,,,left_only
44220165,NAPA,13,D,TXFR,,,,,left_only
44448416,WINDSOR,23,D,TXFR,,,,,left_only
44440867,LE GRAND,13,D,TXFR,,,,,left_only
44205480,SHAFTER,13,D,TXFR,,,,,left_only
44310930,HENRIETTA,23,D,TXFR,,,,,left_only
44231160,MAXWELL,23,D,TXFR,,,,,left_only
44358078,NORTH TOWER,13,D,TXFR,,,,,left_only
44358073,NORTH TOWER,13,D,TXFR,,,,,left_only
44377772,ALLEGHANY,13,D,TXFR,,,,,left_only
44358558,LOW GAP,12,D,TXFR,,,,,left_only
44287642,WILDWOOD,22,D,TXFR,,,,,left_only
44442709,SAN MATEO,13,D,TXFR,,,,,left_only
44442706,SAN MATEO,23,D,TXFR,,,,,left_only
44442707,SAN MATEO,13,D,TXFR,,,,,left_only
44442708,SAN MATEO,13,D,TXFR,,,,,left_only
44374795,COTTLE,14,D,TXFR,,,,,left_only
44693336,EMBARCADERO,23,D,TXFR,,,,,left_only
44627639,OAKLAND C,23,D,TXFR,,,,,left_only
44692363,SAN FRAN H (MARTIN),13,D,TXFR,,,,,left_only
44625914,VALLEJO B,13,D,TXFR,,,,,left_only
44448845,WHEELER RIDGE,13,D,TXFR,,,,,left_only
44828351,REDWOOD CITY,13,D,TXFR,,,,,left_only
44693357,SAN FRAN H (MARTIN),23,D,TXFR,,,,,left_only
45244993,CAMDEN,23,D,TXFR,,,,,left_only
44625917,VALLEJO B,13,D,TXFR,,,,,left_only
44627503,SAN FRAN M,13,D,TXFR,,,,,left_only
44625889,VALLEJO B,13,D,TXFR,,,,,left_only
44891337,GUALALA,13,D,TXFR,,,,,left_only
44625919,VALLEJO B,13,D,TXFR,,,,,left_only
44416494,SPAULDING PH #2,12,D,TXFR,,,,,left_only
44723706,OLEMA,22,D,TXFR,,,,,left_only
44723681,OLEMA,12,D,TXFR,,,,,left_only
44723679,OLEMA,12,D,TXFR,,,,,left_only
44723682,OLEMA,22,D,TXFR,,,,,left_only
45005137,DUNLAP,22,D,TXFR,,,,,left_only
45005139,DUNLAP,12,D,TXFR,,,,,left_only
44368647,FRENCH GULCH,11,D,TXFR,,,,,left_only
44634812,COTTLE,14,D,TXFR,,,,,left_only
44991677,LAS POSITAS,24,D,TXFR,,,,,left_only
44664685,SAN RAFAEL,13,D,TXFR,,,,,left_only
44724589,PUEBLO,13,D,TXFR,,,,,left_only
45039575,PIERCY,13,D,TXFR,,,,,left_only
44702064,SHAFTER,23,D,TXFR,,,,,left_only
44992148,SAN FRAN M,13,D,TXFR,,,,,left_only
44701511,SPENCE,13,D,TXFR,,,,,left_only
44775476,STUART,13,D,TXFR,,,,,left_only
45005236,CONTRA COSTA,14,D,TXFR,,,,,left_only
44897830,SARATOGA,14,D,TXFR,,,,,left_only
45101814,EL CERRITO G,14,D,TXFR,,,,,left_only
44974539,LAKEWOOD,13,D,TXFR,,,,,left_only
44799003,LAKEWOOD,13,D,TXFR,,,,,left_only
44773606,MARINA,23,D,TXFR,,,,,left_only
44889184,MARINA,43,D,TXFR,,,,,left_only
45035831,FMC,13,D,TXFR,,,,,left_only
44990119,RESERVATION ROAD,13,D,TXFR,,,,,left_only
44930971,EL NIDO,13,D,TXFR,,,,,left_only
45245950,SANTA RITA,13,D,TXFR,,,,,left_only
44762447,WEST POINT PH,23,D,TXFR,,,,,left_only
44868174,RICE,13,D,TXFR,,,,,left_only
44868171,RICE,13,D,TXFR,,,,,left_only
44802610,POINT MORETTI,13,D,TXFR,,,,,left_only
45042181,WILSON,14,D,TXFR,,,,,left_only
45042183,WILSON,14,D,TXFR,,,,,left_only
45137427,DOLAN RD,23,D,TXFR,,,,,left_only
45036962,BELLEVUE,13,D,TXFR,,,,,left_only
45335258,BAY MEADOWS,13,D,TXFR,,,,,left_only
44922450,GATES,13,D,TXFR,,,,,left_only
45259394,RINCON,23,D,TXFR,,,,,left_only
45005199,LLAGAS,13,D,TXFR,,,,,left_only
45023978,FAIRWAY,13,D,TXFR,,,,,left_only
45571049,SYCAMORE CREEK,13,D,TXFR,,,,,left_only
45066962,SOLEDAD,13,D,TXFR,,,,,left_only
44898280,BUTTE,13,D,TXFR,,,,,left_only
44978933,HALF MOON BAY,23,D,TXFR,,,,,left_only
45090161,SANTA TERESA,13,D,TXFR,,,,,left_only
45145459,COLUSA,13,D,TXFR,,,,,left_only
45371826,KNIGHTS LANDING,13,D,TXFR,,,,,left_only
45017779,TULARE LAKE,53,D,TXFR,,,,,left_only
45320495,STILLWATER,13,D,TXFR,,,,,left_only
45005136,DUNLAP,22,D,TXFR,,,,,left_only
45005133,DUNLAP,12,D,TXFR,,,,,left_only
45005610,FRUITLAND,12,D,TXFR,,,,,left_only
45004286,FRUITLAND,12,D,TXFR,,,,,left_only
45004288,FRUITLAND,12,D,TXFR,,,,,left_only
45004287,FRUITLAND,22,D,TXFR,,,,,left_only
45131447,TIDEWATER,14,D,TXFR,,,,,left_only
45490410,MARYSVILLE STORAGE,14,D,TXFR,,,,,left_only
45263172,ASHLAN AVE,14,D,TXFR,,,,,left_only
45143412,SAN FRAN A (POTRERO PP),24,D,TXFR,,,,,left_only
45104745,JARVIS,14,D,TXFR,,,,,left_only
45143378,JARVIS,13,D,TXFR,,,,,left_only
45238223,PUEBLO,13,D,TXFR,,,,,left_only
45263175,ASHLAN AVE,13,D,TXFR,,,,,left_only
45238845,CALFLAX,13,D,TXFR,,,,,left_only
45248440,COLUSA,13,D,TXFR,,,,,left_only
45251812,WOODACRE,13,D,TXFR,,,,,left_only
45238236,SANTA NELLA,13,D,TXFR,,,,,left_only
45053985,TYLER,13,D,TXFR,,,,,left_only
45275090,PERRY,13,D,TXFR,,,,,left_only
45071979,VINA,13,D,TXFR,,,,,left_only
45104660,SMARTVILLE,13,D,TXFR,,,,,left_only
45187973,SALT SPRINGS PH,12,D,TXFR,,,,,left_only
45403114,ASHLAN AVE,14,D,TXFR,,,,,left_only
45330769,EMBARCADERO,14,D,TXFR,,,,,left_only
45335261,OAKLAND K (CLAREMONT),13,D,TXFR,,,,,left_only
45299762,SNEATH LANE,13,D,TXFR,,,,,left_only
45359046,HAAS PH,23,D,TXFR,,,,,left_only
45397538,MADERA,13,D,TXFR,,,,,left_only
45250793,VALLEY SPRINGS,13,D,TXFR,,,,,left_only
45381987,ANDERSON,13,D,TXFR,,,,,left_only
45359048,HAAS PH,13,D,TXFR,,,,,left_only
45323250,DIVIDE,13,D,TXFR,,,,,left_only
45310348,HURON,13,D,TXFR,,,,,left_only
45306609,ORO FINO,13,D,TXFR,,,,,left_only
45352822,DUNNIGAN,13,D,TXFR,,,,,left_only
45344130,HOOPA,12,D,TXFR,,,,,left_only
45344132,HOOPA,12,D,TXFR,,,,,left_only
45344131,HOOPA,12,D,TXFR,,,,,left_only
45344129,HOOPA,12,D,TXFR,,,,,left_only
45488223,BONNIE NOOK,42,D,TXFR,,,,,left_only
45488208,BONNIE NOOK,12,D,TXFR,,,,,left_only
45488214,BONNIE NOOK,12,D,TXFR,,,,,left_only
45488220,BONNIE NOOK,12,D,TXFR,,,,,left_only
45541849,KIRKER,14,D,TXFR,,,,,left_only
45545336,PAUL SWEET,14,D,TXFR,,,,,left_only
45402250,SNEATH LANE,24,D,TXFR,,,,,left_only
45522805,MOUNTAIN VIEW,54,D,TXFR,,,,,left_only
45529561,DUMBARTON,14,D,TXFR,,,,,left_only
45482944,LAKEWOOD,13,D,TXFR,,,,,left_only
41014055,STOCKDALE,13,D,TXFR,,,,,left_only
45423726,NEWBURG,23,D,TXFR,,,,,left_only
45469783,GOOSE LAKE,13,D,TXFR,,,,,left_only
45542985,GLENWOOD,13,D,TXFR,,,,,left_only
45528494,PALMER,13,D,TXFR,,,,,left_only
45455167,BROWNS VALLEY,22,D,TXFR,,,,,left_only
45605603,LLAGAS,14,D,TXFR,,,,,left_only
45640134,MONTAGUE,24,D,TXFR,,,,,left_only
45571570,HOLLISTER,13,D,TXFR,,,,,left_only
45605615,LAWRENCE,13,D,TXFR,,,,,left_only
45579543,San Joaquin #3 PH,13,D,TXFR,,,,,left_only
45609316,Rio Dell,13,D,TXFR,,,,,left_only
45566648,CORNING,53,D,TXFR,,,,,left_only
45661592,Castroville,13,D,TXFR,,,,,left_only
45579101,RED BLUFF,53,D,TXFR,,,,,left_only
45570134,VALLEY HOME,13,D,TXFR,,,,,left_only
45673851,Big Lagoon,13,D,TXFR,,,,,left_only
45568601,CAPAY,23,D,TXFR,,,,,left_only
45717657,PANOCHE,14,D,TXFR,,,,,left_only
45740591,SARATOGA,54,D,TXFR,,,,,left_only
45717659,PANOCHE,14,D,TXFR,,,,,left_only
45735860,WEBER,14,D,TXFR,,,,,left_only
45783178,FORT ORD,14,D,TXFR,,,,,left_only
45685404,GREEN VALLEY,54,D,TXFR,,,,,left_only
45719291,DEL MONTE,14,D,TXFR,,,,,left_only
45568600,BAKERSFIELD,13,D,TXFR,,,,,left_only
45651883,WHEELER RIDGE,13,D,TXFR,,,,,left_only
45658503,COLUMBUS,13,D,TXFR,,,,,left_only
45764348,SANTA TERESA,13,D,TXFR,,,,,left_only
45692345,SPENCE,13,D,TXFR,,,,,left_only
45685053,MONTEREY,13,D,TXFR,,,,,left_only
41012337,CARBONA,53,D,TXFR,,,,,left_only
45627919,PACIFICA,13,D,TXFR,,,,,left_only
45638649,MIDWAY,13,D,TXFR,,,,,left_only
45751667,ZAMORA,13,D,TXFR,,,,,left_only
45633036,SAN BERNARD,13,D,TXFR,,,,,left_only
45822699,Gualala,33,D,TXFR,,,,,left_only
45616247,CARBONA,13,D,TXFR,,,,,left_only
45781882,WILDWOOD,33,D,TXFR,,,,,left_only
45658645,KERCKHOFF #1 PH,13,D,TXFR,,,,,left_only
42735572,ARCO SUB,14,T,TXFR,,,,,left_only
43144204,ARCO SUB,14,T,TXFR,,,,,left_only
42553779,BRIDGEVILLE SUB,24,T,TXFR,,,,,left_only
