Equipment,Substation Name,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
40995489,BELMONT SUB,42,D,BRKR,,,,,left_only
40996048,GOOSE LAKE SUB,42,D,BRKR,,,,,left_only
40995302,STELLING SUB,42,D,BRKR,,,,,left_only
40993680,STELLING SUB,42,D,BRKR,,,,,left_only
40995952,FAMOSO SUB,42,D,BRKR,,,,,left_only
40995950,FAMOSO SUB,52,D,BRKR,,,,,left_only
40993093,NEWHALL SUB,42,D,BRKR,,,,,left_only
40997086,SALINAS SUB,53,D,BRKR,,,,,left_only
40995465,BAY MEADOWS SUB,53,D,BRKR,,,,,left_only
40993063,MT EDEN SUB,43,D,BRKR,,,,,left_only
40996914,ROUND MTN SUB,43,D,BRKR,,,,,left_only
40993343,PETALUMA C SUB,43,D,BRKR,,,,,left_only
40993611,SAN RAFAEL SUB,43,D,BRKR,,,,,left_only
40993015,MOLINO SUB,43,D,BRKR,,,,,left_only
40995466,BAY MEADOWS SUB,53,D,BRKR,,,,,left_only
40992461,FREMONT SUB,43,D,BRKR,,,,,left_only
40992249,COTATI SUB,43,D,BRKR,,,,,left_only
40996546,MILLBRAE SUB,43,D,BRKR,,,,,left_only
40992947,MAGUNDEN SUB,43,D,BRKR,,,,,left_only
40996544,MILLBRAE SUB,53,D,BRKR,,,,,left_only
40993646,SONOMA A SUB,43,D,BRKR,,,,,left_only
40995165,SALINAS SUB,43,D,BRKR,,,,,left_only
40993612,SAN RAFAEL SUB,43,D,BRKR,,,,,left_only
40996203,JANES CREEK SUB,53,D,BRKR,,,,,left_only
40997226,SAN CARLOS SUB,53,D,BRKR,,,,,left_only
40995335,KERN OIL SUB,53,D,BRKR,,,,,left_only
40995332,CLAYTON SUB,43,D,BRKR,,,,,left_only
40995036,CLAYTON SUB,53,D,BRKR,,,,,left_only
40993378,REEDLEY SUB,43,D,BRKR,,,,,left_only
40995698,COLUMBUS SUB,53,D,BRKR,,,,,left_only
40995071,KERN OIL SUB,43,D,BRKR,,,,,left_only
40996881,PETALUMA C SUB,53,D,BRKR,,,,,left_only
40991988,BELLE HAVEN SUB,43,D,BRKR,,,,,left_only
40993227,OCEANO SUB,43,D,BRKR,,,,,left_only
40996144,HATTON SUB,43,D,BRKR,,,,,left_only
40996952,RIO BRAVO SUB,53,D,BRKR,,,,,left_only
40997378,TAFT SUB,42,D,BRKR,,,,,left_only
40996682,NORCO SUB,42,D,BRKR,,,,,left_only
40995699,COLUMBUS SUB,52,D,BRKR,,,,,left_only
40995292,SHADY GLEN SUB,42,D,BRKR,,,,,left_only
40992605,JESSUP SUB,42,D,BRKR,,,,,left_only
40995389,ALHAMBRA SUB,52,D,BRKR,,,,,left_only
40995037,CLAYTON SUB,42,D,BRKR,,,,,left_only
40996222,KERN OIL SUB,42,D,BRKR,,,,,left_only
40995697,COLUMBUS SUB,42,D,BRKR,,,,,left_only
40996247,OLD KEARNEY SUB,42,D,BRKR,,,,,left_only
40995844,DESCHUTES SUB,42,D,BRKR,,,,,left_only
40995162,ROCKLIN SUB,52,D,BRKR,,,,,left_only
40995565,BULLARD SUB,42,D,BRKR,,,,,left_only
40996949,RIO BRAVO SUB,42,D,BRKR,,,,,left_only
40996541,MILLBRAE SUB,42,D,BRKR,,,,,left_only
40997379,TAFT SUB,42,D,BRKR,,,,,left_only
40997380,TAFT SUB,52,D,BRKR,,,,,left_only
40994915,WATSONVILLE SUB,52,D,BRKR,,,,,left_only
40995072,KERN OIL SUB,42,D,BRKR,,,,,left_only
40989889,TUPMAN SUB,42,D,BRKR,,,,,left_only
40992260,CUYAMA SUB,42,D,BRKR,,,,,left_only
40992454,FRUITVALE SUB,42,D,BRKR,,,,,left_only
40990088,ZACA SUB,42,D,BRKR,,,,,left_only
40996950,RIO BRAVO SUB,42,D,BRKR,,,,,left_only
40996824,PETALUMA A SUB,42,D,BRKR,,,,,left_only
40996202,INDUSTRIAL ACRES SUB,52,D,BRKR,,,,,left_only
40996197,INDUSTRIAL ACRES SUB,52,D,BRKR,,,,,left_only
40993016,MOLINO SUB,43,D,BRKR,,,,,left_only
40989901,VALLEY VIEW SUB,43,D,BRKR,,,,,left_only
40992595,JARVIS SUB,53,D,BRKR,,,,,left_only
40992314,DUMBARTON SUB,43,D,BRKR,,,,,left_only
40997356,SUISUN SUB,53,D,BRKR,,,,,left_only
40994995,DIVIDE SUB,53,D,BRKR,,,,,left_only
40996124,HAMMER SUB,53,D,BRKR,,,,,left_only
40995559,BUELLTON SUB,43,D,BRKR,,,,,left_only
40992014,DOS PALOS SUB,43,D,BRKR,,,,,left_only
40995851,DUNBAR SUB,43,D,BRKR,,,,,left_only
40992534,HAMMONDS SUB,43,D,BRKR,,,,,left_only
40990010,WOODLAND SUB,43,D,BRKR,BRKR,2026-03-30,,Catastrophic,both
40993346,PUEBLO SUB,43,D,BRKR,,,,,left_only
40992593,JARVIS SUB,53,D,BRKR,,,,,left_only
40995687,COALINGA #1 SUB,52,D,BRKR,,,,,left_only
40996998,ROUGH & READY SUB,52,D,BRKR,,,,,left_only
40991246,EDES SUB,42,D,BRKR,,,,,left_only
40996125,HAMMER SUB,52,D,BRKR,,,,,left_only
40995688,COALINGA #1 SUB,52,D,BRKR,,,,,left_only
40995043,COUNTRY CLUB SUB,42,D,BRKR,,,,,left_only
40992600,JARVIS SUB,52,D,BRKR,,,,,left_only
40992596,JARVIS SUB,52,D,BRKR,,,,,left_only
40992207,CORCORAN SUB,42,D,BRKR,,,,,left_only
40992235,CHOWCHILLA SUB,42,D,BRKR,,,,,left_only
40992778,LIVINGSTON SUB,42,D,BRKR,,,,,left_only
40995686,COALINGA #1 SUB,52,D,BRKR,,,,,left_only
40995558,BUENA VISTA SUB,42,D,BRKR,,,,,left_only
41159283,EDES SUB,32,D,BRKR,,,,,left_only
40995691,COALINGA #2 SUB,42,D,BRKR,,,,,left_only
40995690,COALINGA #2 SUB,42,D,BRKR,,,,,left_only
40996990,ROSEDALE SUB,43,D,BRKR,,,,,left_only
40993751,TARAVAL SUB,42,D,BRKR,,,,,left_only
40990596,BECK SUB,52,D,BRKR,,,,,left_only
40996231,KIRKER SUB,43,D,BRKR,,,,,left_only
40996230,KIRKER SUB,43,D,BRKR,,,,,left_only
40996114,HICKS SUB,43,D,BRKR,,,,,left_only
40990773,EDENVALE SUB,43,D,BRKR,,,,,left_only
40994833,VIEJO SUB,43,D,BRKR,,,,,left_only
40997358,SWIFT SUB,43,D,BRKR,,,,,left_only
40992923,MEADOW LANE SUB,43,D,BRKR,,,,,left_only
40992917,MEADOW LANE SUB,43,D,BRKR,,,,,left_only
40992651,LAKEWOOD SUB,43,D,BRKR,,,,,left_only
40992304,DEL MONTE SUB,43,D,BRKR,,,,,left_only
40992785,LLAGAS SUB,43,D,BRKR,,,,,left_only
40996308,LAS POSITAS SUB,43,D,BRKR,,,,,left_only
40996307,LAS POSITAS SUB,43,D,BRKR,,,,,left_only
40992665,LAS POSITAS SUB,43,D,BRKR,,,,,left_only
40996987,RIPON SUB,43,D,BRKR,,,,,left_only
40992919,MEADOW LANE SUB,43,D,BRKR,,,,,left_only
40992922,MEADOW LANE SUB,43,D,BRKR,,,,,left_only
40993344,PETALUMA C SUB,53,D,BRKR,,,,,left_only
40993756,TEJON SUB,52,D,BRKR,,,,,left_only
40991912,ANTELOPE SUB,52,D,BRKR,,,,,left_only
40993755,TEJON SUB,52,D,BRKR,,,,,left_only
40996060,GREEN VALLEY SUB,43,D,BRKR,,,,,left_only
40996059,GREEN VALLEY SUB,43,D,BRKR,,,,,left_only
40992191,CAMP EVERS SUB,53,D,BRKR,,,,,left_only
40993416,RUSSELL SUB,52,D,BRKR,,,,,left_only
40992269,DAVIS SUB,43,D,BRKR,,,,,left_only
40992959,MIRA VISTA SUB,52,D,BRKR,,,,,left_only
40990052,YOSEMITE SUB,42,D,BRKR,,,,,left_only
40990051,YOSEMITE SUB,42,D,BRKR,,,,,left_only
40992629,KIRKER SUB,53,D,BRKR,,,,,left_only
40990685,KIRKER SUB,43,D,BRKR,,,,,left_only
40992626,KIRKER SUB,43,D,BRKR,,,,,left_only
40993802,TEVIS SUB,43,D,BRKR,,,,,left_only
40993800,TEVIS SUB,43,D,BRKR,,,,,left_only
40990444,TEVIS SUB,42,D,BRKR,,,,,left_only
40992148,CEDAR CREEK SUB,42,D,BRKR,,,,,left_only
40992529,GREEN VALLEY SUB,43,D,BRKR,,,,,left_only
40993672,STAGG SUB,43,D,BRKR,,,,,left_only
40993706,SWIFT SUB,43,D,BRKR,,,,,left_only
40997343,STAGG SUB,43,D,BRKR,,,,,left_only
40990082,NEWARK DIST SUB,43,D,BRKR,,,,,left_only
40990257,FIGARDEN SUB,43,D,BRKR,,,,,left_only
40991766,SWIFT SUB,43,D,BRKR,,,,,left_only
40992554,HICKS SUB,43,D,BRKR,,,,,left_only
40993307,PEABODY SUB,43,D,BRKR,,,,,left_only
40992440,FIGARDEN SUB,43,D,BRKR,,,,,left_only
40990742,DEL MONTE SUB,43,D,BRKR,,,,,left_only
40989937,VIEJO SUB,43,D,BRKR,,,,,left_only
40993447,SALINAS SUB,43,D,BRKR,,,,,left_only
40992341,EDENVALE SUB,43,D,BRKR,,,,,left_only
40992561,HICKS SUB,43,D,BRKR,,,,,left_only
40993021,MONROE SUB,43,D,BRKR,,,,,left_only
40993661,SAN RAMON SUB,43,D,BRKR,,,,,left_only
40992233,CLOVIS SUB,43,D,BRKR,,,,,left_only
40993310,PEABODY SUB,43,D,BRKR,,,,,left_only
40993762,TEMPLETON SUB,43,D,BRKR,,,,,left_only
40993037,MORRO BAY DIST SUB,43,D,BRKR,,,,,left_only
40992442,FIGARDEN SUB,43,D,BRKR,,,,,left_only
40990083,NEWARK DIST SUB,43,D,BRKR,,,,,left_only
40993452,SALINAS SUB,43,D,BRKR,,,,,left_only
42740504,STAGG SUB,23,D,BRKR,,,,,left_only
40991041,MONTAGUE SUB,43,D,BRKR,,,,,left_only
40993658,SAN RAMON SUB,43,D,BRKR,,,,,left_only
40995077,LAS POSITAS SUB,43,D,BRKR,,,,,left_only
40993014,MORGAN HILL SUB,43,D,BRKR,,,,,left_only
40995110,MORGAN HILL SUB,43,D,BRKR,,,,,left_only
40993493,SILVERADO SUB,43,D,BRKR,,,,,left_only
40992564,HICKS SUB,43,D,BRKR,,,,,left_only
40990080,NEWARK DIST SUB,43,D,BRKR,,,,,left_only
40993403,RIPON SUB,43,D,BRKR,,,,,left_only
40990616,BELLEVUE SUB,43,D,BRKR,,,,,left_only
40992224,COTTLE SUB,43,D,BRKR,,,,,left_only
40993659,SAN RAMON SUB,43,D,BRKR,,,,,left_only
40993654,SAN RAMON SUB,43,D,BRKR,,,,,left_only
40989876,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40993309,PEABODY SUB,43,D,BRKR,,,,,left_only
40993596,SAN JOSE B SUB,43,D,BRKR,,,,,left_only
40992459,FREMONT SUB,43,D,BRKR,,,,,left_only
40992258,CURTIS SUB,43,D,BRKR,,,,,left_only
40992308,DUMBARTON SUB,53,D,BRKR,,,,,left_only
40991851,NEWARK DIST SUB,43,D,BRKR,,,,,left_only
40992597,JARVIS SUB,43,D,BRKR,,,,,left_only
40993731,SANTA ROSA A SUB,43,D,BRKR,,,,,left_only
40992447,FAIRWAY SUB,43,D,BRKR,,,,,left_only
40993712,SANTA MARIA SUB,43,D,BRKR,,,,,left_only
40993738,SANTA ROSA A SUB,43,D,BRKR,,,,,left_only
40991042,MONTAGUE SUB,43,D,BRKR,,,,,left_only
40993593,SAN JOSE A SUB,43,D,BRKR,,,,,left_only
40989875,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40989877,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40990828,GRANT SUB,43,D,BRKR,,,,,left_only
40992998,MILPITAS SUB,43,D,BRKR,,,,,left_only
40991719,MONTAGUE SUB,43,D,BRKR,,,,,left_only
40992599,JARVIS SUB,53,D,BRKR,,,,,left_only
40992457,FREMONT SUB,53,D,BRKR,,,,,left_only
40992904,MCCALL SUB,43,D,BRKR,,,,,left_only
40990623,MORGAN HILL SUB,33,D,BRKR,,,,,left_only
40993032,MONTAGUE SUB,43,D,BRKR,,,,,left_only
40992899,MCKEE SUB,43,D,BRKR,,,,,left_only
40990763,DUMBARTON SUB,43,D,BRKR,,,,,left_only
40992275,DAVIS SUB,43,D,BRKR,,,,,left_only
40991869,NARROWS SUB,43,D,BRKR,,,,,left_only
42647897,BRITTON SUB,23,D,BRKR,,,,,left_only
40992897,MCKEE SUB,43,D,BRKR,,,,,left_only
40992553,HICKS SUB,43,D,BRKR,,,,,left_only
40993390,RIVERBANK SUB,43,D,BRKR,,,,,left_only
40991768,TRACY SUB,43,D,BRKR,,,,,left_only
40993732,SANTA ROSA A SUB,43,D,BRKR,,,,,left_only
40993734,SANTA ROSA A SUB,43,D,BRKR,,,,,left_only
40992276,DAVIS SUB,53,D,BRKR,,,,,left_only
40991201,PLACERVILLE SUB,43,D,BRKR,,,,,left_only
40992565,HICKS SUB,43,D,BRKR,,,,,left_only
40992309,DUMBARTON SUB,43,D,BRKR,,,,,left_only
40993739,SANTA ROSA A SUB,43,D,BRKR,,,,,left_only
40991601,STAGG SUB,53,D,BRKR,,,,,left_only
40992294,DIAMOND SPRINGS SUB,43,D,BRKR,,,,,left_only
40992075,BRUNSWICK SUB,43,D,BRKR,,,,,left_only
40992076,BRUNSWICK SUB,43,D,BRKR,,,,,left_only
40992567,HAMILTON BRANCH SUB,43,D,BRKR,,,,,left_only
40993718,SANTA MARIA SUB,33,D,BRKR,,,,,left_only
40990006,WOODLAND SUB,43,D,BRKR,,,,,left_only
40991202,PLACERVILLE SUB,43,D,BRKR,,,,,left_only
40992347,EDENVALE SUB,43,D,BRKR,,,,,left_only
40992041,BRITTON SUB,43,D,BRKR,,,,,left_only
40990337,TRIMBLE SUB,33,D,BRKR,,,,,left_only
40993677,STAGG SUB,43,D,BRKR,,,,,left_only
40990707,SWIFT SUB,43,D,BRKR,,,,,left_only
40992351,EDES SUB,43,D,BRKR,,,,,left_only
40993701,SUISUN SUB,43,D,BRKR,,,,,left_only
40993017,MONROE SUB,43,D,BRKR,,,,,left_only
40992618,KETTLEMAN HILLS SUB,43,D,BRKR,,,,,left_only
40993042,MERCED FALLS SUB,43,D,BRKR,,,,,left_only
40993696,SUISUN SUB,43,D,BRKR,,,,,left_only
40993299,PASO ROBLES SUB,43,D,BRKR,,,,,left_only
40992481,GABILAN SUB,43,D,BRKR,,,,,left_only
40992293,DIAMOND SPRINGS SUB,43,D,BRKR,,,,,left_only
40993334,PERRY SUB,43,D,BRKR,,,,,left_only
40993628,STOCKTON A SUB,43,D,BRKR,,,,,left_only
40993702,SUISUN SUB,43,D,BRKR,,,,,left_only
40991203,PLACERVILLE SUB,43,D,BRKR,,,,,left_only
40992071,BARTON SUB,53,D,BRKR,,,,,left_only
40992987,MALAGA SUB,43,D,BRKR,,,,,left_only
40993083,NORD SUB,43,D,BRKR,,,,,left_only
40992560,HICKS SUB,43,D,BRKR,,,,,left_only
40991986,BAY MEADOWS SUB,43,D,BRKR,,,,,left_only
40993733,SANTA ROSA A SUB,43,D,BRKR,,,,,left_only
40993726,SYCAMORE CREEK SUB,43,D,BRKR,,,,,left_only
40992993,MILPITAS SUB,33,D,BRKR,,,,,left_only
40992204,CORCORAN SUB,43,D,BRKR,,,,,left_only
40992037,BOGUE SUB,43,D,BRKR,,,,,left_only
40990338,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40990009,WOODLAND SUB,43,D,BRKR,,,,,left_only
40992227,CLOVIS SUB,43,D,BRKR,,,,,left_only
40992480,GABILAN SUB,43,D,BRKR,,,,,left_only
40992053,BRITTON SUB,43,D,BRKR,,,,,left_only
40992617,KETTLEMAN HILLS SUB,43,D,BRKR,,,,,left_only
40993703,SUISUN SUB,53,D,BRKR,,,,,left_only
40992642,KONOCTI SUB,43,D,BRKR,,,,,left_only
40992550,HICKS SUB,43,D,BRKR,,,,,left_only
40993598,SAN JOSE B SUB,43,D,BRKR,,,,,left_only
40992455,FREMONT SUB,43,D,BRKR,,,,,left_only
40992009,BELMONT SUB,43,D,BRKR,,,,,left_only
40991672,WEBER SUB,43,D,BRKR,,,,,left_only
40992558,HICKS SUB,43,D,BRKR,,,,,left_only
40993723,SYCAMORE CREEK SUB,43,D,BRKR,,,,,left_only
40990004,WOODLAND SUB,53,D,BRKR,,,,,left_only
40991677,WHISMAN SUB,43,D,BRKR,,,,,left_only
40992353,EDES SUB,43,D,BRKR,,,,,left_only
40990025,WOLFE SUB,43,D,BRKR,,,,,left_only
40992230,CLOVIS SUB,43,D,BRKR,,,,,left_only
40993724,SYCAMORE CREEK SUB,43,D,BRKR,,,,,left_only
40989984,WHISMAN SUB,43,D,BRKR,,,,,left_only
40990007,WOODLAND SUB,53,D,BRKR,,,,,left_only
40992289,DEL MAR SUB,43,D,BRKR,,,,,left_only
40992067,BARTON SUB,43,D,BRKR,,,,,left_only
40990027,WOLFE SUB,43,D,BRKR,,,,,left_only
41186167,SALINAS SUB,33,D,BRKR,,,,,left_only
40992274,DAVIS SUB,33,D,BRKR,,,,,left_only
40989861,TRACY SUB,43,D,BRKR,,,,,left_only
42635145,SANTA MARIA SUB,23,D,BRKR,,,,,left_only
40992038,BOGUE SUB,43,D,BRKR,,,,,left_only
44913328,KINGSBURG SUB,23,D,BRKR,,,,,left_only
40992497,GREENBRAE SUB,43,D,BRKR,,,,,left_only
40992215,COPPERMINE SUB,43,D,BRKR,,,,,left_only
40992205,CORCORAN SUB,43,D,BRKR,,,,,left_only
40993597,SAN JOSE B SUB,53,D,BRKR,,,,,left_only
40990028,WOLFE SUB,43,D,BRKR,,,,,left_only
40992229,CLOVIS SUB,53,D,BRKR,,,,,left_only
40993352,PURISIMA SUB,43,D,BRKR,,,,,left_only
40993595,SAN JOSE A SUB,43,D,BRKR,,,,,left_only
40992045,BRITTON SUB,43,D,BRKR,,,,,left_only
40989870,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40991955,BAIR SUB,43,D,BRKR,,,,,left_only
40992352,EDES SUB,43,D,BRKR,,,,,left_only
40989878,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40989869,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40989880,TRIMBLE SUB,43,D,BRKR,,,,,left_only
40992515,GRANT SUB,53,D,BRKR,,,,,left_only
40991954,BAIR SUB,43,D,BRKR,,,,,left_only
40990029,WOLFE SUB,43,D,BRKR,,,,,left_only
40992538,HALSEY PH,43,D,BRKR,,,,,left_only
40990026,WOLFE SUB,43,D,BRKR,,,,,left_only
40992322,EAST MARYSVILLE SUB,43,D,BRKR,,,,,left_only
40993298,PASO ROBLES SUB,43,D,BRKR,,,,,left_only
40992531,GUSTINE SUB,43,D,BRKR,,,,,left_only
40993266,OLEMA SUB,43,D,BRKR,,,,,left_only
40992050,BRITTON SUB,43,D,BRKR,,,,,left_only
40992099,BULLARD SUB,43,D,BRKR,,,,,left_only
40993362,RAINBOW SUB,43,D,BRKR,,,,,left_only
40989933,VACAVILLE SUB,43,D,BRKR,,,,,left_only
40992028,BELL SUB,43,D,BRKR,,,,,left_only
40992552,HICKS SUB,43,D,BRKR,,,,,left_only
40992539,HALSEY PH,43,D,BRKR,,,,,left_only
40992046,BRITTON SUB,43,D,BRKR,,,,,left_only
40991998,BELLEVUE SUB,43,D,BRKR,,,,,left_only
40989858,TRACY SUB,43,D,BRKR,,,,,left_only
40990011,WOODLAND SUB,42,D,BRKR,,,,,left_only
40991173,PANORAMA SUB,42,D,BRKR,,,,,left_only
40992164,CHICO B SUB,42,D,BRKR,,,,,left_only
40989945,WAHTOKE SUB,42,D,BRKR,,,,,left_only
40989944,WAHTOKE SUB,42,D,BRKR,,,,,left_only
40992818,LOS GATOS SUB,42,D,BRKR,,,,,left_only
40993376,RED BLUFF SUB,42,D,BRKR,,,,,left_only
40992226,CLOVIS SUB,42,D,BRKR,,,,,left_only
40993676,STAGG SUB,42,D,BRKR,,,,,left_only
40990033,WRIGHT SUB,42,D,BRKR,,,,,left_only
40992120,CARQUINEZ SUB,42,D,BRKR,,,,,left_only
40990618,BLACKWELL SUB,42,D,BRKR,,,,,left_only
40989979,WHEATLAND SUB,42,D,BRKR,,,,,left_only
40992181,CLARK RD SUB,42,D,BRKR,,,,,left_only
40991704,FRENCH GULCH SUB,42,D,BRKR,,,,,left_only
40992160,CHANNEL SUB,42,D,BRKR,,,,,left_only
40990848,HIGGINS SUB,42,D,BRKR,,,,,left_only
40990737,CROWS LANDING SUB,42,D,BRKR,,,,,left_only
40992210,CORDELIA SUB,42,D,BRKR,,,,,left_only
40992541,HARTER SUB,42,D,BRKR,BRKR,2026-04-23,,JIT,both
40992209,CORDELIA SUB,42,D,BRKR,,,,,left_only
40991185,PENRYN SUB,42,D,BRKR,,,,,left_only
40992213,COPPERMINE SUB,42,D,BRKR,,,,,left_only
40993694,SUISUN SUB,42,D,BRKR,,,,,left_only
40992532,GUSTINE SUB,42,D,BRKR,,,,,left_only
40992231,CLOVIS SUB,52,D,BRKR,,,,,left_only
40992101,BULLARD SUB,42,D,BRKR,,,,,left_only
40990199,SAN JOSE A SUB,42,D,BRKR,,,,,left_only
40992355,EDES SUB,42,D,BRKR,,,,,left_only
41131004,SILVERADO SUB,32,D,BRKR,,,,,left_only
40993602,SAND CREEK SUB,42,D,BRKR,,,,,left_only
41164506,HAMMONDS SUB,32,D,BRKR,,,,,left_only
40992615,KERMAN SUB,42,D,BRKR,,,,,left_only
40992100,BULLARD SUB,42,D,BRKR,,,,,left_only
40991943,AUBERRY SUB,42,D,BRKR,,,,,left_only
40991706,HAMMER SUB,42,D,BRKR,,,,,left_only
40991760,SHINGLE SPRINGS SUB,42,D,BRKR,,,,,left_only
40992044,BRITTON SUB,42,D,BRKR,,,,,left_only
40991802,PENRYN SUB,42,D,BRKR,,,,,left_only
44974191,RESERVATION ROAD,22,D,BRKR,,,,,left_only
40990012,WOODLAND SUB,42,D,BRKR,,,,,left_only
40993700,SUISUN SUB,42,D,BRKR,,,,,left_only
40993741,SANTA YNEZ SUB,52,D,BRKR,,,,,left_only
40990834,HAMMER SUB,42,D,BRKR,,,,,left_only
40992503,GLENWOOD SUB,42,D,BRKR,,,,,left_only
40991642,PUEBLO SUB,32,D,BRKR,,,,,left_only
40992098,BULLARD SUB,42,D,BRKR,,,,,left_only
40990569,APPLE HILL SUB,42,D,BRKR,,,,,left_only
40990854,HORSESHOE SUB,42,D,BRKR,,,,,left_only
40992151,CHEROKEE SUB,42,D,BRKR,,,,,left_only
40990852,HORSESHOE SUB,42,D,BRKR,,,,,left_only
40993054,MARTELL SUB,42,D,BRKR,,,,,left_only
40993055,MARTELL SUB,42,D,BRKR,,,,,left_only
40992094,BULLARD SUB,52,D,BRKR,,,,,left_only
40992586,IONE SUB,42,D,BRKR,,,,,left_only
40991822,SAN JOSE B SUB,42,D,BRKR,,,,,left_only
40991192,PHILO SUB,42,D,BRKR,,,,,left_only
40992354,EDES SUB,42,D,BRKR,,,,,left_only
40993624,STOCKTON A SUB,42,D,BRKR,,,,,left_only
40989881,TRIMBLE SUB,42,D,BRKR,,,,,left_only
40992150,CHEROKEE SUB,42,D,BRKR,,,,,left_only
40992214,COPPERMINE SUB,42,D,BRKR,,,,,left_only
40990984,METTLER SUB,42,D,BRKR,,,,,left_only
40990896,LAWRENCE SUB,42,D,BRKR,,,,,left_only
40993699,SUISUN SUB,42,D,BRKR,,,,,left_only
40993333,PARLIER SUB,42,D,BRKR,,,,,left_only
40993592,SAN JOSE A SUB,42,D,BRKR,,,,,left_only
40989954,WATERLOO SUB,42,D,BRKR,,,,,left_only
40992091,BUENA VISTA SUB,42,D,BRKR,,,,,left_only
40992206,CORCORAN SUB,42,D,BRKR,,,,,left_only
40992161,CHANNEL SUB,42,D,BRKR,,,,,left_only
40991252,ROCKLIN SUB,42,D,BRKR,,,,,left_only
40989927,VACAVILLE SUB,42,D,BRKR,,,,,left_only
40989955,WATERLOO SUB,42,D,BRKR,,,,,left_only
40990983,METTLER SUB,42,D,BRKR,,,,,left_only
40990005,WOODLAND SUB,42,D,BRKR,,,,,left_only
40992077,BROWNS VALLEY SUB,42,D,BRKR,,,,,left_only
40992606,JOLON SUB,42,D,BRKR,,,,,left_only
42570402,CUYAMA SUB,22,D,BRKR,,,,,left_only
40992119,CALPELLA SUB,42,D,BRKR,,,,,left_only
40992019,BIOLA SUB,42,D,BRKR,,,,,left_only
40991623,STOCKTON A SUB,42,D,BRKR,,,,,left_only
40991680,WHITMORE SUB,42,D,BRKR,,,,,left_only
42637867,CARUTHERS SUB,22,D,BRKR,,,,,left_only
40992021,BIOLA SUB,42,D,BRKR,,,,,left_only
40989865,TRIMBLE SUB,42,D,BRKR,,,,,left_only
40992399,FAMOSO SUB,52,D,BRKR,,,,,left_only
40995070,HARTER SUB,42,D,BRKR,,,,,left_only
40992449,FOOTHILL SUB,52,D,BRKR,,,,,left_only
40989868,TRIMBLE SUB,42,D,BRKR,,,,,left_only
40992052,BRITTON SUB,42,D,BRKR,,,,,left_only
40992823,LAWRENCE SUB,42,D,BRKR,,,,,left_only
40992616,KERMAN SUB,42,D,BRKR,,,,,left_only
40989985,WHISMAN SUB,42,D,BRKR,,,,,left_only
40992623,KING CITY SUB,42,D,BRKR,,,,,left_only
40992499,GIFFEN SUB,42,D,BRKR,,,,,left_only
40990813,FRENCH GULCH SUB,42,D,BRKR,,,,,left_only
40992212,COPPERMINE SUB,42,D,BRKR,,,,,left_only
40991781,CROWS LANDING SUB,42,D,BRKR,,,,,left_only
40991676,WHISMAN SUB,42,D,BRKR,,,,,left_only
40992022,BIOLA SUB,42,D,BRKR,,,,,left_only
40992511,GOOSE LAKE SUB,42,D,BRKR,,,,,left_only
40992500,GIFFEN SUB,42,D,BRKR,,,,,left_only
40993632,STONE CORRAL SUB,52,D,BRKR,,,,,left_only
40989893,TWISSELMAN SUB,42,D,BRKR,,,,,left_only
40991652,CLARK RD SUB,32,D,BRKR,,,,,left_only
40991625,STOCKTON ACRES SUB,52,D,BRKR,,,,,left_only
40991763,STOCKTON ACRES SUB,52,D,BRKR,,,,,left_only
40991970,BAKERSFIELD SUB,43,D,BRKR,,,,,left_only
40991975,BAKERSFIELD SUB,23,D,BRKR,,,,,left_only
40991968,BAKERSFIELD SUB,23,D,BRKR,,,,,left_only
40990642,BRENTWOOD SUB,43,D,BRKR,,,,,left_only
40992146,CONTRA COSTA SUB,43,D,BRKR,,,,,left_only
40990873,KERN PP DIST SUB,43,D,BRKR,,,,,left_only
40990872,KERN PP DIST SUB,43,D,BRKR,,,,,left_only
40990886,KIRKER SUB,43,D,BRKR,,,,,left_only
40992010,BELMONT SUB,43,D,BRKR,,,,,left_only
40992578,HARTLEY SUB,53,D,BRKR,,,,,left_only
40990738,CUYAMA SUB,42,D,BRKR,,,,,left_only
40991973,BAKERSFIELD SUB,43,D,BRKR,,,,,left_only
40991733,ROSEDALE SUB,43,D,BRKR,,,,,left_only
40995617,CONTRA COSTA SUB,53,D,BRKR,,,,,left_only
40995293,SHINGLE SPRINGS SUB,43,D,BRKR,,,,,left_only
40996814,PEABODY SUB,43,D,BRKR,,,,,left_only
40996452,MEADOW LANE SUB,43,D,BRKR,,,,,left_only
40996378,LOS OSITOS SUB,43,D,BRKR,,,,,left_only
40995740,CLOVIS SUB,43,D,BRKR,,,,,left_only
40995294,SHINGLE SPRINGS SUB,43,D,BRKR,,,,,left_only
40995560,BULLARD SUB,43,D,BRKR,,,,,left_only
40996292,LAKEVILLE SUB,43,D,BRKR,,,,,left_only
40996285,LAKEVILLE SUB,43,D,BRKR,,,,,left_only
