Equipment,Substation Name,POF,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
44466299,"LAS GALLINAS A SUB, CIRCUIT BREAKERS",0.03383269673053147,24,T,BRKR,,,,,left_only
44656563,"GATES SUB, CIRCUIT BREAKERS",0.027496028023379974,14,T,BRKR,,,,,left_only
44552967,"LAS GALLINAS A SUB, CIRCUIT BREAKERS",0.03378269673053147,24,T,BRKR,,,,,left_only
45562751,"ARCO SUB, CIRCUIT BREAKERS",0.0337,24,T,BRKR,,,,,left_only
44626292,"SAN LUIS OBISPO SUB, CIRCUIT BREAKERS",0.033682696730531474,24,T,BRKR,,,,,left_only
44656565,"GATES SUB, CIRCUIT BREAKERS",0.027096028023379973,14,T,BRKR,,,,,left_only
40992358,"BELLOTA SUB, CIRCUIT BREAKERS",0.16163578235929807,33,T,BRKR,,,,,left_only
44656534,"GATES SUB, CIRCUIT BREAKERS",0.04619602802337998,24,T,BRKR,,,,,left_only
44706795,"ORO LOMA SUB, CIRCUIT BREAKERS",0.03357441394393041,24,T,BRKR,,,,,left_only
44615213,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03353269673053147,24,T,BRKR,,,,,left_only
44670603,"VOLTA #1 PH, CIRCUIT BREAKERS",0.03353269673053147,23,T,BRKR,,,,,left_only
44840946,"WEIMAR SUB, CIRCUIT BREAKERS",0.03352441394393041,23,T,BRKR,,,,,left_only
41176659,"PITTSBURG PP, CIRCUIT BREAKERS",0.13724990029204664,34,T,BRKR,,,,,left_only
44629299,"GREEN VALLEY SUB, CIRCUIT BREAKERS",0.033482696730531475,24,T,BRKR,,,,,left_only
44629303,"GREEN VALLEY SUB, CIRCUIT BREAKERS",0.03338269673053147,24,T,BRKR,,,,,left_only
44629302,"GREEN VALLEY SUB, CIRCUIT BREAKERS",0.03338269673053147,24,T,BRKR,,,,,left_only
44685504,"CLAYTON SUB, CIRCUIT BREAKERS",0.03333269673053147,24,T,BRKR,,,,,left_only
44615222,"MOSS LANDING PP, CIRCUIT BREAKERS",0.033232696730531475,24,T,BRKR,,,,,left_only
44615232,"MOSS LANDING PP, CIRCUIT BREAKERS",0.033232696730531475,24,T,BRKR,,,,,left_only
40991291,"CASCADE SUB, CIRCUIT BREAKERS",0.0332,24,T,BRKR,,,,,left_only
44681891,"WHISMAN SUB, CIRCUIT BREAKERS",0.03308269673053147,24,T,BRKR,,,,,left_only
44736808,"COOLEY LANDING SUB, CIRCUIT BREAKERS",0.03303269673053147,24,T,BRKR,,,,,left_only
44615231,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03288269673053147,14,T,BRKR,,,,,left_only
44626291,"SAN LUIS OBISPO SUB, CIRCUIT BREAKERS",0.03288269673053147,14,T,BRKR,,,,,left_only
44663996,"KERN OIL SUB, CIRCUIT BREAKERS",0.03288269673053147,14,T,BRKR,,,,,left_only
45596281,"CARBONA SUB, CIRCUIT BREAKERS",0.0328,13,T,BRKR,,,,,left_only
44615221,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03278269673053147,14,T,BRKR,,,,,left_only
44626290,"SAN LUIS OBISPO SUB, CIRCUIT BREAKERS",0.03278269673053147,14,T,BRKR,,,,,left_only
44615212,"MOSS LANDING PP, CIRCUIT BREAKERS",0.032732696730531474,14,T,BRKR,,,,,left_only
40990423,"VACA DIXON SUB, CIRCUIT BREAKERS",0.16700651220042995,34,T,BRKR,,,,,left_only
45878993,"CHESTER SUB, CIRCUIT BREAKERS",0.0327,13,T,BRKR,,,,,left_only
41180598,"GATES SUB, CIRCUIT BREAKERS",0.1219837773886685,34,T,BRKR,,,,,left_only
44649966,"GRAND ISLAND SUB, CIRCUIT BREAKERS",0.03263269673053147,14,T,BRKR,,,,,left_only
41158178,"LOS ESTEROS SUB, CIRCUIT BREAKERS",0.16676127410519184,33,T,BRKR,,,,,left_only
44141857,"SAN BERNARD SUB, CIRCUIT BREAKERS",0.0326,14,T,BRKR,,,,,left_only
41156543,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.15577995308166698,33,T,BRKR,,,,,left_only
44615219,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03253269673053147,14,T,BRKR,,,,,left_only
41212549,"FULTON SUB, CIRCUIT BREAKERS",0.1397778960983868,34,T,BRKR,,,,,left_only
44690587,"MONTA VISTA SUB, CIRCUIT BREAKERS",0.03243269673053147,14,T,BRKR,,,,,left_only
41325120,"TABLE MTN SUB, CIRCUIT BREAKERS",0.12700529927904253,34,T,BRKR,,,,,left_only
44515036,"COALINGA #2 SUB, CIRCUIT BREAKERS",0.03238269673053147,13,T,BRKR,,,,,left_only
44615225,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03233269673053148,14,T,BRKR,,,,,left_only
44567200,"MESA SUB, CIRCUIT BREAKERS",0.032232696730531474,14,T,BRKR,,,,,left_only
44615224,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03218269673053147,14,T,BRKR,,,,,left_only
44690585,"MONTA VISTA SUB, CIRCUIT BREAKERS",0.03213269673053147,14,T,BRKR,,,,,left_only
42641808,"GREGG SUB, CIRCUIT BREAKERS",0.11998004340337654,34,T,BRKR,,,,,left_only
44656553,"GATES SUB, CIRCUIT BREAKERS",0.026296028023379974,14,T,BRKR,,,,,left_only
44857241,"PIT #1 PH, CIRCUIT BREAKERS",0.03207441394393041,13,T,BRKR,,,,,left_only
44700837,"SPENCE SUB, CIRCUIT BREAKERS",0.03207441394393041,13,T,BRKR,,,,,left_only
44656557,"GATES SUB, CIRCUIT BREAKERS",0.026196028023379975,14,T,BRKR,,,,,left_only
42627552,"GLENN SUB, CIRCUIT BREAKERS",0.03198722028651631,14,T,BRKR,,,,,left_only
41205539,"BELLOTA SUB, CIRCUIT BREAKERS",0.1161278960983868,33,T,BRKR,,,,,left_only
45046595,"GATES SUB, CIRCUIT BREAKERS",0.0354,24,T,BRKR,,,,,left_only
42736590,"HELM SUB, CIRCUIT BREAKERS",0.06705201676843424,23,T,BRKR,,,,,left_only
40992253,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.3033252478456774,44,T,BRKR,,,,,left_only
44615227,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03173269673053147,14,T,BRKR,,,,,left_only
40989907,"VACA DIXON SUB, CIRCUIT BREAKERS",0.290174027233705,44,T,BRKR,,,,,left_only
41180599,"GATES SUB, CIRCUIT BREAKERS",0.1221337773886685,34,T,BRKR,,,,,left_only
44615230,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03163269673053147,14,T,BRKR,,,,,left_only
44629305,"GREEN VALLEY SUB, CIRCUIT BREAKERS",0.03163269673053147,14,T,BRKR,,,,,left_only
45260087,"TABLE MTN SUB, CIRCUIT BREAKERS",0.016294211833066313,14,T,BRKR,,,,,left_only
40990564,"MONTA VISTA SUB, CIRCUIT BREAKERS",0.21093222436599543,43,T,BRKR,,,,,left_only
44694228,"WEEDPATCH SUB, CIRCUIT BREAKERS",0.03142441394393041,14,T,BRKR,,,,,left_only
41158183,"LOS ESTEROS SUB, CIRCUIT BREAKERS",0.15155651220042995,33,T,BRKR,,,,,left_only
44682481,"SAN JOSE B SUB, CIRCUIT BREAKERS",0.03136436237695572,14,T,BRKR,,,,,left_only
41325122,"TABLE MTN SUB, CIRCUIT BREAKERS",0.12260529927904254,34,T,BRKR,,,,,left_only
41367493,"CASCADE SUB, CIRCUIT BREAKERS",0.0313,14,T,BRKR,,,,,left_only
44615226,"MOSS LANDING PP, CIRCUIT BREAKERS",0.031282696730531474,14,T,BRKR,,,,,left_only
42634441,"PITTSBURG PP, CIRCUIT BREAKERS",0.09258979979290102,24,T,BRKR,,,,,left_only
44615220,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03118269673053147,14,T,BRKR,,,,,left_only
43157613,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.05734572367595874,23,T,BRKR,,,,,left_only
42560875,"KERMAN SUB, CIRCUIT BREAKERS",0.0311,13,T,BRKR,,,,,left_only
45683104,"RIO DELL SUB, CIRCUIT BREAKERS",0.0311,13,T,BRKR,,,,,left_only
45724869,"BROWNS VALLEY SUB, CIRCUIT BREAKERS",0.0311,14,T,BRKR,,,,,left_only
44947248,"SAN FRAN AIRPORT SUB, CIRCUIT BREAKER",0.03108722028651631,14,T,BRKR,,,,,left_only
44715619,"COLUMBUS SUB, CIRCUIT BREAKERS",0.031074413943930408,14,T,BRKR,,,,,left_only
44615214,"MOSS LANDING PP, CIRCUIT BREAKERS",0.031032696730531474,14,T,BRKR,,,,,left_only
43188113,"SAN RAMON SUB, CIRCUIT BREAKERS",0.05054199873002157,23,T,BRKR,,,,,left_only
44443491,"METCALF SUB, CIRCUIT BREAKERS",0.03095612831441825,14,T,BRKR,,,,,left_only
45046597,"GATES SUB, CIRCUIT BREAKERS",0.0306,14,T,BRKR,,,,,left_only
44615223,"MOSS LANDING PP, CIRCUIT BREAKERS",0.03093269673053147,14,T,BRKR,,,,,left_only
41333268,"BELLOTA SUB, CIRCUIT BREAKERS",0.12056336630578265,33,T,BRKR,,,,,left_only
45870546,"LOS BANOS SUB, CIRCUIT BREAKERS",0.0309,14,T,BRKR,,,,,left_only
44615218,"MOSS LANDING PP, CIRCUIT BREAKERS",0.030832696730531472,14,T,BRKR,,,,,left_only
44840902,"MISSOURI FLAT SW STA, CIRCUIT BREAKERS",0.030824413943930408,14,T,BRKR,,,,,left_only
44515693,"OLEUM PP, CIRCUIT BREAKERS",0.030782696730531474,14,T,BRKR,,,,,left_only
45218814,"FAMOSO SUB, CIRCUIT BREAKERS",0.0307,14,T,BRKR,,,,,left_only
45828479,"SAN MIGUEL SUB, CIRCUIT BREAKERS",0.0307,14,T,BRKR,,,,,left_only
44712851,"SOBRANTE SUB, CIRCUIT BREAKERS",0.030649926312153207,14,T,BRKR,,,,,left_only
44615229,"MOSS LANDING PP, CIRCUIT BREAKERS",0.030632696730531473,14,T,BRKR,,,,,left_only
42746492,"CONTRA COSTA PP SW STA, CIRCUIT BREAKERS",0.05301963163649736,24,T,BRKR,,,,,left_only
40996607,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.45109526965641744,43,T,BRKR,,,,,left_only
45554538,"CORNING SUB, CIRCUIT BREAKERS",0.0306,14,T,BRKR,,,,,left_only
40992252,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.24894833574943398,44,T,BRKR,,,,,left_only
40989910,"VACA DIXON SUB, CIRCUIT BREAKERS",0.1211337773886685,34,T,BRKR,,,,,left_only
42701516,"GREGG SUB, CIRCUIT BREAKERS",0.07445201676843424,24,T,BRKR,,,,,left_only
44627103,"OAKLAND C (OAKLAND PP) SUB, CIRCUIT BRKR",0.03043269673053147,14,T,BRKR,,,,,left_only
44898289,"NARROWS SUB, CIRCUIT BREAKERS",0.03033722028651631,13,T,BRKR,,,,,left_only
43188115,"SAN RAMON SUB, CIRCUIT BREAKERS",0.04994199873002157,23,T,BRKR,,,,,left_only
44686889,"HENRIETTA SUB, CIRCUIT BREAKERS",0.030282696730531473,14,T,BRKR,,,,,left_only
45003144,"PEASE SUB, CIRCUIT BREAKERS",0.03017441394393041,14,T,BRKR,,,,,left_only
45260089,"TABLE MTN SUB, CIRCUIT BREAKERS",0.017844211833066316,14,T,BRKR,,,,,left_only
44741909,"SAN LEANDRO U SUB, CIRCUIT BREAKERS",0.03012441394393041,14,T,BRKR,,,,,left_only
42630980,"BELLOTA SUB, CIRCUIT BREAKERS",0.09918979979290102,23,T,BRKR,,,,,left_only
44935651,"SAN LEANDRO U SUB, CIRCUIT BREAKERS",0.03007441394393041,14,T,BRKR,,,,,left_only
44862831,"GRAND ISLAND SUB, CIRCUIT BREAKERS",0.03007441394393041,14,T,BRKR,,,,,left_only
44765918,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.030024413943930413,14,T,BRKR,,,,,left_only
44828597,"INDIAN FLAT SUB, CIRCUIT BREAKERS",0.030024413943930413,13,T,BRKR,,,,,left_only
44857281,"PIT #1 PH, CIRCUIT BREAKERS",0.02997441394393041,13,T,BRKR,,,,,left_only
44886954,"EL DORADO PH, CIRCUIT BREAKERS",0.02992441394393041,14,T,BRKR,,,,,left_only
40996606,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.5996002294133442,43,T,BRKR,BRKR,2025-07-22,,JIT,both
44623102,"MI-WUK SUB, CIRCUIT BREAKERS",0.029882696730531472,14,T,BRKR,,,,,left_only
40992255,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.254048335749434,44,T,BRKR,,,,,left_only
44697409,"SAN LEANDRO U SUB, CIRCUIT BREAKERS",0.02972441394393041,14,T,BRKR,,,,,left_only
40989912,"VACA DIXON SUB, CIRCUIT BREAKERS",0.1263337773886685,34,T,BRKR,,,,,left_only
44857243,"PIT #1 PH, CIRCUIT BREAKERS",0.02967441394393041,13,T,BRKR,,,,,left_only
42709957,"FULTON SUB, CIRCUIT BREAKERS",0.0606041103551588,24,T,BRKR,,,,,left_only
45828483,"SAN MIGUEL SUB, CIRCUIT BREAKERS",0.0295,14,T,BRKR,,,,,left_only
43188116,"SAN RAMON SUB, CIRCUIT BREAKERS",0.05014199873002157,23,T,BRKR,,,,,left_only
44839919,"COBURN SUB, CIRCUIT BREAKERS",0.02947441394393041,13,T,BRKR,,,,,left_only
45579099,"RED BLUFF SUB, CIRCUIT BREAKERS",0.0294,13,T,BRKR,,,,,left_only
45142836,"EVERGREEN SUB, CIRCUIT BREAKERS",0.0293,14,T,BRKR,,,,,left_only
45828485,"SAN MIGUEL SUB, CIRCUIT BREAKERS",0.0293,14,T,BRKR,,,,,left_only
41166540,"MONTA VISTA SUB, CIRCUIT BREAKERS",0.11813143987691271,34,T,BRKR,,,,,left_only
44726035,"COOLEY LANDING SUB, CIRCUIT BREAKERS",0.029124413943930408,14,T,BRKR,,,,,left_only
41108359,"PITTSBURG PP, CIRCUIT BREAKERS",0.15427995308166698,34,T,BRKR,,,,,left_only
45828481,"SAN MIGUEL SUB, CIRCUIT BREAKERS",0.0291,14,T,BRKR,,,,,left_only
44803641,"GREEN VALLEY SUB, CIRCUIT BREAKERS",0.02907441394393041,14,T,BRKR,,,,,left_only
42714349,"VACA DIXON SUB, CIRCUIT BREAKERS",0.0797041103551588,24,T,BRKR,,,,,left_only
44465139,"CHRISTIE SUB, CIRCUIT BREAKERS",0.02898269673053147,14,T,BRKR,,,,,left_only
44803639,"GREEN VALLEY SUB, CIRCUIT BREAKERS",0.02892441394393041,14,T,BRKR,,,,,left_only
45728161,"LOS BANOS SUB, CIRCUIT BREAKERS",0.0289,14,T,BRKR,,,,,left_only
45707922,"MENDOCINO SUB, CIRCUIT BREAKERS",0.0289,14,T,BRKR,,,,,left_only
45260091,"TABLE MTN SUB, CIRCUIT BREAKERS",0.017844211833066316,14,T,BRKR,,,,,left_only
44866422,"OAKLAND X SUB, CIRCUIT BREAKERS",0.02882441394393041,14,T,BRKR,,,,,left_only
41190218,"SCHINDLER SUB, CIRCUIT BREAKERS",0.0288,14,T,BRKR,,,,,left_only
44608742,"MI-WUK SUB, CIRCUIT BREAKERS",0.02873269673053147,14,T,BRKR,,,,,left_only
45071789,"EL CERRITO G SUB, CIRCUIT BREAKERS",0.0287,14,T,BRKR,,,,,left_only
41334205,"MONTA VISTA SUB, CIRCUIT BREAKERS",0.11098004340337653,33,T,BRKR,,,,,left_only
44608623,"OLEUM PP, CIRCUIT BREAKERS",0.028582696730531473,14,T,BRKR,,,,,left_only
44707287,"ORO LOMA SUB, CIRCUIT BREAKERS",0.028574413943930413,14,T,BRKR,,,,,left_only
44700835,"SPENCE SUB, CIRCUIT BREAKERS",0.028574413943930413,13,T,BRKR,,,,,left_only
40995599,"CONTRA COSTA PP SW STA, CIRCUIT BREAKERS",0.2544252478456774,44,T,BRKR,,,,,left_only
40996605,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.5619002294133442,43,T,BRKR,,,,,left_only
42582562,"PITTSBURG PP, CIRCUIT BREAKERS",0.12487108065981063,34,T,BRKR,,,,,left_only
42835291,"CONTRA COSTA PP SW STA, CIRCUIT BREAKERS",0.05609572367595874,24,T,BRKR,,,,,left_only
45754358,"GREGG SUB, CIRCUIT BREAKERS",0.0129,14,T,BRKR,,,,,left_only
40996604,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.6127002294133441,43,T,BRKR,,,,,left_only
41114452,"MIDWAY SUB, CIRCUIT BREAKERS",0.16657995308166698,34,T,BRKR,,,,,left_only
44803640,"GREEN VALLEY SUB, CIRCUIT BREAKERS",0.028324413943930413,14,T,BRKR,,,,,left_only
44762298,"KASSON SUB, CIRCUIT BREAKERS",0.028324413943930413,14,T,BRKR,,,,,left_only
41146698,"PITTSBURG PP, CIRCUIT BREAKERS",0.1523040869504439,34,T,BRKR,,,,,left_only
44942429,"EVERGREEN SUB, CIRCUIT BREAKERS",0.02818722028651631,13,T,BRKR,,,,,left_only
44688337,"PITTSBURG PP, CIRCUIT BREAKERS",0.02817441394393041,14,T,BRKR,,,,,left_only
41301653,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.10433004340337654,33,T,BRKR,,,,,left_only
44941884,"MENDOTA SUB, CIRCUIT BREAKERS",0.028074413943930412,14,T,BRKR,,,,,left_only
44694225,"WEEDPATCH SUB, CIRCUIT BREAKERS",0.028074413943930412,14,T,BRKR,,,,,left_only
44206634,"FULTON SUB, CIRCUIT BREAKERS",0.05019065144664145,23,T,BRKR,,,,,left_only
45193649,"VACA DIXON SUB, CIRCUIT BREAKERS",0.02212593446302924,14,T,BRKR,,,,,left_only
41237242,"MARYSVILLE SUB, CIRCUIT BREAKERS",0.02798722028651631,13,T,BRKR,,,,,left_only
45003153,"PEASE SUB, CIRCUIT BREAKERS",0.02797441394393041,14,T,BRKR,,,,,left_only
44774431,"EAST GRAND SUB, CIRCUIT BREAKERS",0.027924413943930408,14,T,BRKR,,,,,left_only
44905844,"WEIMAR SUB, CIRCUIT BREAKERS",0.027887220286516308,13,T,BRKR,,,,,left_only
44741341,"LLAGAS SUB, CIRCUIT BREAKERS",0.02787441394393041,14,T,BRKR,,,,,left_only
44857247,"PIT #1 PH, CIRCUIT BREAKERS",0.02787441394393041,13,T,BRKR,,,,,left_only
44688332,"PITTSBURG PP, CIRCUIT BREAKERS",0.02777441394393041,14,T,BRKR,,,,,left_only
44694227,"WEEDPATCH SUB, CIRCUIT BREAKERS",0.02777441394393041,14,T,BRKR,,,,,left_only
44727795,"SOBRANTE SUB, CIRCUIT BREAKERS",0.02772441394393041,14,T,BRKR,,,,,left_only
44706773,"ORO LOMA SUB, CIRCUIT BREAKERS",0.02772441394393041,14,T,BRKR,,,,,left_only
44711876,"ORO LOMA SUB, CIRCUIT BREAKERS",0.027674413943930408,14,T,BRKR,,,,,left_only
45756155,"CONTRA COSTA PP SW STA, CIRCUIT BREAKERS",0.0139,14,T,BRKR,,,,,left_only
45879370,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.0131,14,T,BRKR,,,,,left_only
44941885,"MENDOTA SUB, CIRCUIT BREAKERS",0.02752441394393041,14,T,BRKR,,,,,left_only
41114438,"MIDWAY SUB, CIRCUIT BREAKERS",0.16527995308166699,34,T,BRKR,,,,,left_only
41146696,"PITTSBURG PP, CIRCUIT BREAKERS",0.1288040869504439,34,T,BRKR,,,,,left_only
45003150,"PEASE SUB, CIRCUIT BREAKERS",0.02742441394393041,14,T,BRKR,,,,,left_only
41324425,"VACA DIXON SUB, CIRCUIT BREAKERS",0.1238837773886685,34,T,BRKR,,,,,left_only
42575244,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.09707161848555969,23,T,BRKR,,,,,left_only
42761863,"CONTRA COSTA PP SW STA, CIRCUIT BREAKERS",0.061969631636497366,24,T,BRKR,,,,,left_only
45042477,"WILSON SUB, CIRCUIT BREAKERS",0.02718722028651631,14,T,BRKR,,,,,left_only
44775696,"COPPERMINE SUB, CIRCUIT BREAKERS",0.02717441394393041,14,T,BRKR,,,,,left_only
44923801,"SANGER SUB, CIRCUIT BREAKERS",0.027137220286516307,14,T,BRKR,,,,,left_only
40996071,"GREGG SUB, CIRCUIT BREAKERS",0.5570873416862122,44,T,BRKR,,,,,left_only
44824390,"CLOVERDALE SUB, CIRCUIT BREAKERS",0.02707441394393041,14,T,BRKR,,,,,left_only
40993328,"PITTSBURG PP, CIRCUIT BREAKERS",0.25914833574943397,44,T,BRKR,,,,,left_only
41114440,"MIDWAY SUB, CIRCUIT BREAKERS",0.166279953081667,34,T,BRKR,,,,,left_only
45260093,"TABLE MTN SUB, CIRCUIT BREAKERS",0.015344211833066314,14,T,BRKR,,,,,left_only
41204219,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1212337773886685,33,T,BRKR,,,,,left_only
45728168,"LOS BANOS SUB, CIRCUIT BREAKERS",0.0269,14,T,BRKR,,,,,left_only
42559638,"VACA DIXON SUB, CIRCUIT BREAKERS",0.10926336630578266,34,T,BRKR,,,,,left_only
44711881,"ORO LOMA SUB, CIRCUIT BREAKERS",0.02687441394393041,14,T,BRKR,,,,,left_only
44641151,"FMC SUB, CIRCUIT BREAKERS",0.0267,14,T,BRKR,,,,,left_only
45592426,"GOOSE LAKE SUB, CIRCUIT BREAKERS",0.0267,14,T,BRKR,,,,,left_only
44224700,"FULTON SUB, CIRCUIT BREAKERS",0.04839065144664145,23,T,BRKR,,,,,left_only
45003155,"PEASE SUB, CIRCUIT BREAKERS",0.02668722028651631,14,T,BRKR,,,,,left_only
45157298,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.023225934463029237,14,T,BRKR,,,,,left_only
44914184,"HUMBOLDT SUB, CIRCUIT BREAKERS",0.02658722028651631,14,T,BRKR,,,,,left_only
44866421,"OAKLAND X SUB, CIRCUIT BREAKERS",0.02657441394393041,14,T,BRKR,,,,,left_only
40996072,"GREGG SUB, CIRCUIT BREAKERS",0.41908997796152403,44,T,BRKR,,,,,left_only
45077491,"CASCADE SUB, CIRCUIT BREAKERS",0.02653722028651631,14,T,BRKR,,,,,left_only
44994576,"WOODWARD SUB, CIRCUIT BREAKERS",0.02648722028651631,14,T,BRKR,,,,,left_only
44711885,"ORO LOMA SUB, CIRCUIT BREAKERS",0.026474413943930408,14,T,BRKR,,,,,left_only
45260095,"TABLE MTN SUB, CIRCUIT BREAKERS",0.015294211833066314,14,T,BRKR,,,,,left_only
45796519,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.0125,14,T,BRKR,,,,,left_only
40993038,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.28811153511616333,44,T,BRKR,,,,,left_only
45038577,"PLACER SUB, CIRCUIT BREAKERS",0.02638722028651631,14,T,BRKR,,,,,left_only
44707290,"ORO LOMA SUB, CIRCUIT BREAKERS",0.02632441394393041,14,T,BRKR,,,,,left_only
40993329,"PITTSBURG PP, CIRCUIT BREAKERS",0.256448335749434,44,T,BRKR,,,,,left_only
45081562,"SEMITROPIC SUB, CIRCUIT BREAKERS",0.026290350827792283,14,T,BRKR,,,,,left_only
44960254,"DIVIDE SUB, CIRCUIT BREAKERS",0.02628722028651631,14,T,BRKR,,,,,left_only
44733333,"AMES TRANS SUB, CIRCUIT BREAKERS",0.02627441394393041,14,T,BRKR,,,,,left_only
44824104,"NEWARK SUB, CIRCUIT BREAKERS",0.02627441394393041,14,T,BRKR,,,,,left_only
41114442,"MIDWAY SUB, CIRCUIT BREAKERS",0.158679953081667,34,T,BRKR,,,,,left_only
45260097,"TABLE MTN SUB, CIRCUIT BREAKERS",0.015894211833066316,14,T,BRKR,,,,,left_only
45005149,"MILPITAS SUB, CIRCUIT BREAKERS",0.02603722028651631,14,T,BRKR,,,,,left_only
41212555,"FULTON SUB, CIRCUIT BREAKERS",0.1159778960983868,34,T,BRKR,,,,,left_only
41180623,"GATES SUB, CIRCUIT BREAKERS",0.13118143987691272,34,T,BRKR,,,,,left_only
41155753,"MIDWAY SUB, CIRCUIT BREAKERS",0.13940435576991272,34,T,BRKR,,,,,left_only
44941911,"NEWARK SUB, CIRCUIT BREAKERS",0.02578722028651631,14,T,BRKR,,,,,left_only
45003154,"PEASE SUB, CIRCUIT BREAKERS",0.02578722028651631,14,T,BRKR,,,,,left_only
44996889,"OAKLAND D SUB, CIRCUIT BREAKERS",0.02573722028651631,14,T,BRKR,,,,,left_only
44923805,"SANGER SUB, CIRCUIT BREAKERS",0.02563722028651631,14,T,BRKR,,,,,left_only
41212553,"FULTON SUB, CIRCUIT BREAKERS",0.1376278960983868,34,T,BRKR,,,,,left_only
41180624,"GATES SUB, CIRCUIT BREAKERS",0.13148143987691271,34,T,BRKR,,,,,left_only
45003152,"PEASE SUB, CIRCUIT BREAKERS",0.02557441394393041,14,T,BRKR,,,,,left_only
45310393,"KERN PP, CIRCUIT BREAKERS",0.0255,14,T,BRKR,,,,,left_only
45464315,"EVERGREEN SUB, CIRCUIT BREAKERS",0.0255,14,T,BRKR,,,,,left_only
45071222,"EL CERRITO G SUB, CIRCUIT BREAKERS",0.02547593446302924,14,T,BRKR,,,,,left_only
41180625,"GATES SUB, CIRCUIT BREAKERS",0.13148143987691271,34,T,BRKR,,,,,left_only
45040057,"PANOCHE SUB, CIRCUIT BREAKERS",0.025375934463029236,14,T,BRKR,,,,,left_only
44741534,"AMES TRANS SUB, CIRCUIT BREAKERS",0.02537441394393041,14,T,BRKR,,,,,left_only
45003145,"PEASE SUB, CIRCUIT BREAKERS",0.02537441394393041,14,T,BRKR,,,,,left_only
41180626,"GATES SUB, CIRCUIT BREAKERS",0.13188143987691273,34,T,BRKR,,,,,left_only
45003156,"PEASE SUB, CIRCUIT BREAKERS",0.02533722028651631,14,T,BRKR,,,,,left_only
41180627,"GATES SUB, CIRCUIT BREAKERS",0.13123143987691271,34,T,BRKR,,,,,left_only
45310374,"KERN PP, CIRCUIT BREAKERS",0.0253,14,T,BRKR,,,,,left_only
45090518,"SANTA TERESA SUB, CIRCUIT BREAKERS",0.02522593446302924,14,T,BRKR,,,,,left_only
44817600,"NEWARK SUB, CIRCUIT BREAKERS",0.02522441394393041,14,T,BRKR,,,,,left_only
42641809,"GREGG SUB, CIRCUIT BREAKERS",0.10798004340337654,34,T,BRKR,,,,,left_only
44923789,"SANGER SUB, CIRCUIT BREAKERS",0.025187220286516307,14,T,BRKR,,,,,left_only
44923773,"SANGER SUB, CIRCUIT BREAKERS",0.02513722028651631,14,T,BRKR,,,,,left_only
45351631,"EVERGREEN SUB, CIRCUIT BREAKERS",0.0251,14,T,BRKR,,,,,left_only
45462008,"VACA DIXON SUB, CIRCUIT BREAKERS",0.0326,14,T,BRKR,,,,,left_only
45087016,"PEASE SUB, CIRCUIT BREAKERS",0.025075934463029238,14,T,BRKR,,,,,left_only
44728736,"KNIGHTS LANDING SUB, CIRCUIT BREAKERS",0.02507441394393041,14,T,BRKR,,,,,left_only
44900210,"CLAYTON SUB, CIRCUIT BREAKERS",0.024987220286516308,14,T,BRKR,,,,,left_only
44923791,"SANGER SUB, CIRCUIT BREAKERS",0.02493722028651631,14,T,BRKR,,,,,left_only
42750662,"MORAGA SUB, CIRCUIT BREAKERS",0.0249,14,T,BRKR,,,,,left_only
44924410,"SANGER SUB, CIRCUIT BREAKERS",0.02488722028651631,14,T,BRKR,,,,,left_only
41180628,"GATES SUB, CIRCUIT BREAKERS",0.1318314398769127,34,T,BRKR,,,,,left_only
44923771,"SANGER SUB, CIRCUIT BREAKERS",0.02483722028651631,14,T,BRKR,,,,,left_only
43592134,"MORRO BAY SW STA, CIRCUIT BREAKERS",0.044719326927161435,23,T,BRKR,,,,,left_only
45087018,"PEASE SUB, CIRCUIT BREAKERS",0.024825934463029237,14,T,BRKR,,,,,left_only
